Modelo,NumReacciones,SimilaridadPromedio
TCGA-LD-A74U-01A_Xomics_specificModel,1250,0.43953678951748
TCGA-LD-A7W5-01A_Xomics_specificModel,1693,0.45373231367161
TCGA-LD-A7W6-01A_Xomics_specificModel,1203,0.454514206934913
TCGA-LD-A9QF-01A_Xomics_specificModel,1260,0.453771621717608
TCGA-LL-A440-01A_Xomics_specificModel,710,0.433618696098859
TCGA-LL-A441-01A_Xomics_specificModel,1500,0.451881183068319
TCGA-LL-A442-01A_Xomics_specificModel,1222,0.45038052684706
TCGA-LL-A50Y-01A_Xomics_specificModel,655,0.412191454640772
TCGA-LL-A5YL-01A_Xomics_specificModel,1143,0.458545408534591
TCGA-LL-A5YM-01A_Xomics_specificModel,968,0.453003581131432
TCGA-LL-A5YN-01A_Xomics_specificModel,1129,0.472335848754772
TCGA-LL-A5YO-01A_Xomics_specificModel,709,0.415387985958805
TCGA-LL-A5YP-01A_Xomics_specificModel,1093,0.447402012206582
TCGA-LL-A6FP-01A_Xomics_specificModel,735,0.425306412244763
TCGA-LL-A6FQ-01A_Xomics_specificModel,828,0.433259177974493
TCGA-LL-A6FR-01A_Xomics_specificModel,1360,0.460127424379443
TCGA-LL-A73Y-01A_Xomics_specificModel,1118,0.45952337206195
TCGA-LL-A73Z-01A_Xomics_specificModel,988,0.448691869279456
TCGA-LL-A740-01A_Xomics_specificModel,1174,0.43691400520826
TCGA-LL-A7SZ-01A_Xomics_specificModel,886,0.455346835064059
TCGA-LL-A7T0-01A_Xomics_specificModel,1032,0.454352736087626
TCGA-LL-A8F5-01A_Xomics_specificModel,1117,0.46667425068705
TCGA-LL-A9Q3-01A_Xomics_specificModel,1223,0.469079940116516
TCGA-LQ-A4E4-01A_Xomics_specificModel,787,0.431952690807072
TCGA-MS-A51U-01A_Xomics_specificModel,1083,0.450518154074223
TCGA-OK-A5Q2-01A_Xomics_specificModel,1120,0.465188222542777
TCGA-OL-A5D6-01A_Xomics_specificModel,897,0.426759877113068
TCGA-OL-A5D7-01A_Xomics_specificModel,754,0.37228183304149
TCGA-OL-A5D8-01A_Xomics_specificModel,906,0.445551841574491
TCGA-OL-A5DA-01A_Xomics_specificModel,1254,0.473282138208705
TCGA-OL-A5RU-01A_Xomics_specificModel,986,0.460785939751319
TCGA-OL-A5RV-01A_Xomics_specificModel,872,0.406272320355446
TCGA-OL-A5RW-01A_Xomics_specificModel,1427,0.445156078406516
TCGA-OL-A5RX-01A_Xomics_specificModel,836,0.445127725958149
TCGA-OL-A5RY-01A_Xomics_specificModel,817,0.414708263273792
TCGA-OL-A5RZ-01A_Xomics_specificModel,1325,0.458498174716729
TCGA-OL-A5S0-01A_Xomics_specificModel,1269,0.476111890924777
TCGA-OL-A66H-01A_Xomics_specificModel,827,0.456232147703393
TCGA-OL-A66I-01A_Xomics_specificModel,854,0.420465497227914
TCGA-OL-A66J-01A_Xomics_specificModel,1254,0.453541444209968
TCGA-OL-A66K-01A_Xomics_specificModel,1132,0.464260900217806
TCGA-OL-A66L-01A_Xomics_specificModel,1470,0.452861246451436
TCGA-OL-A66N-01A_Xomics_specificModel,1298,0.4706298541992
TCGA-OL-A66O-01A_Xomics_specificModel,970,0.444697486479982
TCGA-OL-A66P-01A_Xomics_specificModel,1137,0.453078684317017
TCGA-OL-A6VO-01A_Xomics_specificModel,955,0.452097361436101
TCGA-OL-A6VQ-01A_Xomics_specificModel,993,0.416558599992498
TCGA-OL-A6VR-01A_Xomics_specificModel,1231,0.456895260425157
TCGA-OL-A97C-01A_Xomics_specificModel,1240,0.455168324517634
TCGA-PE-A5DC-01A_Xomics_specificModel,1174,0.44665356126736
TCGA-PE-A5DD-01A_Xomics_specificModel,1014,0.456048660901097
TCGA-PE-A5DE-01A_Xomics_specificModel,1337,0.450519669246164
TCGA-PL-A8LV-01A_Xomics_specificModel,1323,0.449082967370579
TCGA-PL-A8LX-01A_Xomics_specificModel,1193,0.42084295090344
TCGA-PL-A8LY-01A_Xomics_specificModel,1430,0.463290499802882
TCGA-PL-A8LZ-01A_Xomics_specificModel,1219,0.450679509728188
TCGA-S3-A6ZF-01A_Xomics_specificModel,1200,0.455287835333338
TCGA-S3-A6ZG-01A_Xomics_specificModel,1160,0.457013549282991
TCGA-S3-A6ZH-01A_Xomics_specificModel,1504,0.451313051669696
TCGA-S3-AA0Z-01A_Xomics_specificModel,1232,0.447765694486506
TCGA-S3-AA10-01A_Xomics_specificModel,994,0.4479812648599
TCGA-S3-AA11-01A_Xomics_specificModel,1092,0.470452777883339
TCGA-S3-AA12-01A_Xomics_specificModel,939,0.461037220744986
TCGA-S3-AA14-01A_Xomics_specificModel,928,0.439764263103049
TCGA-S3-AA15-01A_Xomics_specificModel,877,0.434367871740724
TCGA-S3-AA17-01A_Xomics_specificModel,1009,0.436766844247399
TCGA-UL-AAZ6-01A_Xomics_specificModel,1115,0.460370683965916
TCGA-UU-A93S-01A_Xomics_specificModel,1118,0.425620451893782
TCGA-V7-A7HQ-01A_Xomics_specificModel,1063,0.462153053819373
TCGA-W8-A86G-01A_Xomics_specificModel,961,0.4249692949213
TCGA-WT-AB41-01A_Xomics_specificModel,831,0.432756761360529
TCGA-WT-AB44-01A_Xomics_specificModel,960,0.453065376444846
TCGA-XX-A899-01A_Xomics_specificModel,1145,0.45854386474603
TCGA-XX-A89A-01A_Xomics_specificModel,1270,0.461716335214107
TCGA-Z7-A8R5-01A_Xomics_specificModel,866,0.424977014379012
TCGA-Z7-A8R6-01A_Xomics_specificModel,1371,0.473459394463986
